bizyaev_name,bizyaev_name_norm,bizyaev_catalog_token,RAJ2000,DEJ2000,h,z0,z0_over_h,h_over_z0,B/T,Type,thickness_flag,sparc_match_name,sparc_match_reason,match_sep_deg,nearest_sparc_name,nearest_sparc_sep_deg
PGC55813,PGC55813,PGC_55813,235.435516,45.580795,7.59,2.14,0.2819499341238471,3.5467289719626165,0.07,SD,thick_like,,unmatched,,,
PGC1778366,PGC1778366,PGC_1778366,235.472397,26.493982,4.0,1.63,0.4075,2.4539877300613497,0.1,SC,thick_like,,unmatched,,,
2MASXJ15415566+3343259,2MASXJ154155663343259,,235.481857,33.723824,4.23,1.01,0.2387706855791962,4.188118811881188,0.12,SB,thick_like,,unmatched,,,
UGC09977,UGC09977,UGC_9977,235.498123,0.712785,38.44,7.55,0.1964099895941727,5.091390728476821,0.06,SD,intermediate,,unmatched,,,
PGC2300895,PGC2300895,PGC_2300895,235.499802,47.59164,3.56,2.03,0.5702247191011235,1.7536945812807885,0.12,SC,thick_like,,unmatched,,,
PGC1673998,PGC1673998,PGC_1673998,235.522873,22.665236,4.28,1.83,0.4275700934579439,2.33879781420765,0.12,SC,thick_like,,unmatched,,,
PGC1987029,PGC1987029,PGC_1987029,235.598221,32.231594,4.53,1.18,0.260485651214128,3.838983050847458,0.08,SC,thick_like,,unmatched,,,
PGC1801245,PGC1801245,PGC_1801245,235.642944,27.21694,4.36,1.17,0.2683486238532109,3.726495726495727,0.05,SD,thick_like,,unmatched,,,
PGC214408,PGC214408,PGC_214408,235.664337,8.191643,3.55,1.87,0.5267605633802818,1.8983957219251333,0.13,SC,thick_like,,unmatched,,,
PGC1225222,PGC1225222,PGC_1225222,235.678467,2.385631,5.67,1.36,0.2398589065255732,4.169117647058823,0.07,SD,thick_like,,unmatched,,,
PGC92990,PGC92990,PGC_92990,235.687225,8.114224,8.23,1.25,0.1518833535844471,6.5840000000000005,0.06,SD,intermediate,,unmatched,,,
PGC55854,PGC55854,PGC_55854,235.730881,9.228742,12.67,2.22,0.1752170481452249,5.707207207207206,0.06,SD,intermediate,,unmatched,,,
PGC1876564,PGC1876564,PGC_1876564,235.763504,29.742785,3.46,1.43,0.4132947976878612,2.41958041958042,0.25,SB,thick_like,,unmatched,,,
2MASXJ15434487+2925465,2MASXJ154344872925465,,235.936966,29.429522,5.37,1.85,0.3445065176908752,2.902702702702703,0.22,SB,thick_like,,unmatched,,,
SDSSJ154345.86+204035.7,SDSSJ154345862040357,,235.941101,20.676584,4.63,0.89,0.1922246220302376,5.202247191011236,0.07,SD,intermediate,,unmatched,,,
NED,NED,,235.942139,8.282752,6.44,0.71,0.1102484472049689,9.070422535211268,0.04,SD,intermediate,,unmatched,,,
UGC09994,UGC09994,UGC_9994,235.947037,33.305775,6.66,1.84,0.2762762762762762,3.619565217391304,0.17,SB,thick_like,,unmatched,,,
SDSSJ154356.83+135140.7,SDSSJ154356831351407,,235.986816,13.861325,5.56,1.18,0.2122302158273381,4.711864406779661,0.07,SB,thick_like,,unmatched,,,
PGC1348198,PGC1348198,PGC_1348198,235.989304,8.504541,4.42,1.28,0.2895927601809955,3.453125,0.12,SC,thick_like,,unmatched,,,
PGC2309455,PGC2309455,PGC_2309455,236.042755,48.04686,4.17,1.37,0.328537170263789,3.043795620437956,0.24,SB,thick_like,,unmatched,,,
2MASXJ15441295+2723518,2MASXJ154412952723518,,236.05368,27.398088,6.37,3.11,0.488226059654631,2.0482315112540195,0.31,SA,thick_like,,unmatched,,,
PGC1292875,PGC1292875,PGC_1292875,236.144485,6.004554,4.71,0.98,0.208067940552017,4.806122448979592,0.06,SD,thick_like,,unmatched,,,
PGC91474,PGC91474,PGC_91474,236.170364,47.466171,8.33,1.55,0.1860744297719087,5.374193548387097,0.08,SB,intermediate,,unmatched,,,
PGC1317612,PGC1317612,PGC_1317612,236.175812,7.264174,4.22,1.82,0.4312796208530806,2.3186813186813184,0.12,SC,thick_like,,unmatched,,,
PGC1473723,PGC1473723,PGC_1473723,236.207993,15.044199,4.86,2.01,0.4135802469135802,2.4179104477611943,0.1,SC,thick_like,,unmatched,,,
PGC2049628,PGC2049628,PGC_2049628,236.221558,34.464012,4.45,2.29,0.5146067415730337,1.943231441048035,0.21,SB,thick_like,,unmatched,,,
PGC92472,PGC92472,PGC_92472,236.319839,-19.621941,7.79,1.49,0.1912708600770218,5.228187919463087,0.04,SD,intermediate,,unmatched,,,
PGC2068002,PGC2068002,PGC_2068002,236.422836,35.660889,7.29,1.55,0.2126200274348422,4.703225806451613,0.06,SC,thick_like,,unmatched,,,
PGC1908213,PGC1908213,PGC_1908213,236.436874,30.549965,3.83,1.27,0.3315926892950391,3.015748031496063,0.15,SB,thick_like,,unmatched,,,
PGC55976,PGC55976,PGC_55976,236.441299,2.409843,7.84,2.92,0.3724489795918367,2.684931506849315,0.1,SD,thick_like,,unmatched,,,
2MASXJ15455170+0002068,2MASXJ154551700002068,,236.465256,0.035212,6.72,1.6,0.2380952380952381,4.199999999999999,0.07,SC,thick_like,,unmatched,,,
SDSSJ154553.22+391027.0,SDSSJ154553223910270,,236.471786,39.174191,5.05,0.78,0.1544554455445544,6.474358974358974,0.06,SD,intermediate,,unmatched,,,
PGC2032487,PGC2032487,PGC_2032487,236.49231,33.458809,4.12,0.99,0.2402912621359223,4.161616161616162,0.16,SB,thick_like,,unmatched,,,
SDSSJ154603.85+443359.8,SDSSJ154603854433598,,236.516083,44.566628,9.24,0.7,0.0757575757575757,13.2,0.06,SD,thin_like,,unmatched,,,
IC04583,IC04583,IC_4583,236.591431,23.809029,9.71,3.8,0.3913491246138001,2.5552631578947373,0.52,SA,thick_like,,unmatched,,,
PGC1636256,PGC1636256,PGC_1636256,236.606842,20.803249,5.41,1.57,0.2902033271719039,3.445859872611465,0.29,SB,thick_like,,unmatched,,,
PGC92473,PGC92473,PGC_92473,236.650772,-21.13139,8.49,1.9,0.2237926972909305,4.468421052631579,0.05,SC,thick_like,,unmatched,,,
SDSSJ154640.52+453151.3,SDSSJ154640524531513,,236.66832,45.530933,3.63,0.86,0.2369146005509642,4.220930232558139,0.1,IR,thick_like,,unmatched,,,
PGC91477,PGC91477,PGC_91477,236.680405,36.370686,7.13,1.53,0.214586255259467,4.660130718954248,0.07,SD,thick_like,,unmatched,,,
PGC1978607,PGC1978607,PGC_1978607,236.728271,32.067287,5.01,1.47,0.2934131736526946,3.4081632653061225,0.1,SC,thick_like,,unmatched,,,
PGC1151897,PGC1151897,PGC_1151897,236.759811,-0.10334,3.53,2.04,0.5779036827195467,1.730392156862745,0.11,SC,thick_like,,unmatched,,,
PGC2282705,PGC2282705,PGC_2282705,236.762054,46.525776,4.41,1.59,0.3605442176870748,2.7735849056603774,0.17,SB,thick_like,,unmatched,,,
PGC92992,PGC92992,PGC_92992,236.861053,8.244324,6.25,0.94,0.1503999999999999,6.648936170212767,0.06,SD,intermediate,,unmatched,,,
PGC2167560,PGC2167560,PGC_2167560,236.912003,40.55481,4.54,1.34,0.2951541850220264,3.388059701492537,0.08,SC,thick_like,,unmatched,,,
SDSSJ154741.08+260750.9,SDSSJ154741082607509,,236.921173,26.130836,9.72,0.84,0.0864197530864197,11.571428571428571,0.05,SB,thin_like,,unmatched,,,
NGC06002,NGC06002,NGC_6002,236.925018,28.630812,4.21,1.95,0.4631828978622327,2.158974358974359,0.16,SC,thick_like,,unmatched,,,
PGC1518124,PGC1518124,PGC_1518124,236.930405,16.833,4.12,1.11,0.2694174757281553,3.711711711711712,0.1,SD,thick_like,,unmatched,,,
NED,NED,,236.942001,61.503967,5.94,0.57,0.0959595959595959,10.421052631578949,0.05,SD,thin_like,,unmatched,,,
PGC2256015,PGC2256015,PGC_2256015,236.984329,44.962688,8.04,2.33,0.2898009950248756,3.450643776824034,0.4,SA,thick_like,,unmatched,,,
2MASXJ15480606+2912086,2MASXJ154806062912086,,237.025406,29.202341,3.44,1.39,0.4040697674418604,2.474820143884892,0.33,SA,thick_like,,unmatched,,,
IC01138,IC01138,IC_1138,237.065674,26.206581,6.48,2.3,0.3549382716049382,2.8173913043478267,0.27,SB,thick_like,,unmatched,,,
PGC99938,PGC99938,PGC_99938,237.079575,41.78038,13.52,1.5,0.1109467455621301,9.013333333333334,0.05,SB,intermediate,,unmatched,,,
PGC1301385,PGC1301385,PGC_1301385,237.133194,6.474592,9.99,2.82,0.2822822822822822,3.542553191489362,0.3,SB,thick_like,,unmatched,,,
PGC2202616,PGC2202616,PGC_2202616,237.135498,42.619663,4.57,2.28,0.49890590809628,2.004385964912281,0.1,SC,thick_like,,unmatched,,,
UGC10043,UGC10043,UGC_10043,237.172501,21.869764,38.6,5.08,0.1316062176165803,7.5984251968503935,0.19,SA,intermediate,,unmatched,,,
PGC2582049,PGC2582049,PGC_2582049,237.204971,58.723953,4.67,1.37,0.2933618843683084,3.4087591240875907,0.11,SC,thick_like,,unmatched,,,
UGC10044,UGC10044,UGC_10044,237.242416,18.103497,21.66,3.09,0.1426592797783933,7.009708737864078,0.02,UN,intermediate,,unmatched,,,
PGC2663105,PGC2663105,PGC_2663105,237.243591,63.981487,4.25,2.38,0.5599999999999999,1.7857142857142858,0.09,SC,thick_like,,unmatched,,,
PGC2058342,PGC2058342,PGC_2058342,237.255569,35.031624,4.45,1.26,0.2831460674157303,3.531746031746032,0.17,SB,thick_like,,unmatched,,,
PGC1732599,PGC1732599,PGC_1732599,237.265121,25.32431,7.53,3.21,0.4262948207171314,2.3457943925233646,0.41,SA,thick_like,,unmatched,,,
PGC1724078,PGC1724078,PGC_1724078,237.302322,25.053595,5.49,2.28,0.4153005464480874,2.4078947368421058,0.37,SA,thick_like,,unmatched,,,
PGC91481,PGC91481,PGC_91481,237.34314,33.642593,7.95,1.11,0.1396226415094339,7.162162162162161,0.05,SD,intermediate,,unmatched,,,
UGC10050,UGC10050,UGC_10050,237.436905,18.526892,7.36,4.32,0.5869565217391305,1.7037037037037035,0.34,SA,thick_like,,unmatched,,,
PGC1842220,PGC1842220,PGC_1842220,237.450333,28.660461,6.12,2.54,0.4150326797385621,2.409448818897638,0.14,SC,thick_like,,unmatched,,,
NED,NED,,237.465485,16.067362,4.05,1.28,0.3160493827160494,3.1640625,0.07,SC,thick_like,,unmatched,,,
PGC91482,PGC91482,PGC_91482,237.506271,41.626648,6.13,1.94,0.3164763458401305,3.1597938144329896,0.06,SC,thick_like,,unmatched,,,
PGC2392943,PGC2392943,PGC_2392943,237.528946,51.367924,4.47,3.06,0.6845637583892618,1.46078431372549,0.38,SB,thick_like,,unmatched,,,
PGC2076020,PGC2076020,PGC_2076020,237.580612,36.162762,3.93,1.89,0.4809160305343511,2.0793650793650795,0.38,SA,thick_like,,unmatched,,,
PGC1829941,PGC1829941,PGC_1829941,237.637726,28.231636,4.88,1.68,0.3442622950819672,2.9047619047619047,0.15,SB,thick_like,,unmatched,,,
PGC2339670,PGC2339670,PGC_2339670,237.672531,49.321564,2.96,1.48,0.5,2.0,0.15,SC,thick_like,,unmatched,,,
SDSSJ155045.90+080245.0,SDSSJ155045900802450,,237.691269,8.045844,4.43,1.61,0.363431151241535,2.7515527950310554,0.08,SC,thick_like,,unmatched,,,
PGC2044341,PGC2044341,PGC_2044341,237.714066,34.129848,3.97,1.79,0.45088161209068,2.217877094972067,0.17,SC,thick_like,,unmatched,,,
PGC2276319,PGC2276319,PGC_2276319,237.742355,46.155155,5.62,2.12,0.3772241992882562,2.650943396226415,0.1,SC,thick_like,,unmatched,,,
PGC91484,PGC91484,PGC_91484,237.775055,50.375278,6.38,1.46,0.2288401253918495,4.36986301369863,0.09,SD,thick_like,,unmatched,,,
2MASXJ15510970+1000319,2MASXJ155109701000319,,237.790329,10.008793,3.1,1.82,0.5870967741935484,1.7032967032967032,0.46,SB,thick_like,,unmatched,,,
PGC1473800,PGC1473800,PGC_1473800,237.826675,15.047235,3.27,1.03,0.3149847094801223,3.174757281553398,0.14,SB,thick_like,,unmatched,,,
PGC1138019,PGC1138019,PGC_1138019,237.851547,-0.651985,5.72,0.96,0.1678321678321678,5.958333333333333,0.06,SD,intermediate,,unmatched,,,
PGC1806063,PGC1806063,PGC_1806063,237.891602,27.370539,3.5,1.34,0.3828571428571429,2.6119402985074625,0.14,SB,thick_like,,unmatched,,,
PGC1360431,PGC1360431,PGC_1360431,237.897766,9.145605,3.97,1.3,0.327455919395466,3.053846153846154,0.33,SA,thick_like,,unmatched,,,
SDSSJ155154.14+220155.5,SDSSJ155154142201555,,237.975586,22.032082,2.83,1.05,0.3710247349823322,2.695238095238095,0.08,SC,thick_like,,unmatched,,,
SDSSJ155156.48+094117.8,SDSSJ155156480941178,,237.985367,9.688296,4.81,1.22,0.2536382536382536,3.942622950819672,0.06,SD,thick_like,,unmatched,,,
PGC92993,PGC92993,PGC_92993,238.020264,0.139959,8.85,1.28,0.1446327683615819,6.9140625,0.08,SB,intermediate,,unmatched,,,
SDSSJ155207.22+063532.6,SDSSJ155207220635326,,238.030106,6.592407,5.67,1.4,0.2469135802469135,4.05,0.05,SD,thick_like,,unmatched,,,
PGC1274218,PGC1274218,PGC_1274218,238.071167,4.850364,4.22,1.48,0.3507109004739336,2.8513513513513518,0.27,SB,thick_like,,unmatched,,,
PGC2449278,PGC2449278,PGC_2449278,238.10553,53.73283,2.47,1.24,0.5020242914979757,1.991935483870968,0.13,SC,thick_like,,unmatched,,,
PGC1380300,PGC1380300,PGC_1380300,238.187988,10.492371,6.57,1.79,0.2724505327245053,3.670391061452514,0.3,SB,thick_like,,unmatched,,,
PGC2458998,PGC2458998,PGC_2458998,238.218201,54.073723,4.92,2.61,0.5304878048780488,1.885057471264368,0.19,SC,thick_like,,unmatched,,,
PGC1424202,PGC1424202,PGC_1424202,238.230804,13.156414,5.36,1.46,0.2723880597014925,3.671232876712329,0.12,SC,thick_like,,unmatched,,,
PGC1853826,PGC1853826,PGC_1853826,238.232849,29.039177,4.71,1.2,0.2547770700636942,3.925,0.12,SC,thick_like,,unmatched,,,
PGC1381018,PGC1381018,PGC_1381018,238.325775,10.543673,5.05,2.44,0.4831683168316831,2.069672131147541,0.31,SB,thick_like,,unmatched,,,
SDSSJ155319.27+060007.1,SDSSJ155319270600071,,238.330307,6.001988,3.96,0.83,0.2095959595959595,4.771084337349397,0.06,SD,thick_like,,unmatched,,,
PGC1806617,PGC1806617,PGC_1806617,238.387726,27.38966,5.09,1.3,0.2554027504911591,3.9153846153846152,0.23,SB,thick_like,,unmatched,,,
PGC2205724,PGC2205724,PGC_2205724,238.438828,42.766582,4.42,1.01,0.2285067873303167,4.376237623762377,0.1,SB,thick_like,,unmatched,,,
SDSSJ155348.21+070639.9,SDSSJ155348210706399,,238.450912,7.111101,5.46,0.66,0.1208791208791208,8.272727272727272,0.07,SD,intermediate,,unmatched,,,
PGC2355937,PGC2355937,PGC_2355937,238.463516,49.869999,4.61,1.35,0.2928416485900217,3.414814814814815,0.1,SC,thick_like,,unmatched,,,
PGC1808368,PGC1808368,PGC_1808368,238.500778,27.445141,5.91,1.34,0.2267343485617597,4.41044776119403,0.12,SB,thick_like,,unmatched,,,
SDSSJ155412.43+350517.8,SDSSJ155412433505178,,238.551819,35.088287,6.32,0.77,0.1218354430379746,8.207792207792208,0.05,SD,intermediate,,unmatched,,,
PGC1882073,PGC1882073,PGC_1882073,238.567337,29.891745,4.7,1.93,0.4106382978723404,2.435233160621762,0.35,SB,thick_like,,unmatched,,,
NGC06010,NGC06010,NGC_6010,238.579803,0.54305,17.01,7.4,0.4350382128159906,2.2986486486486486,0.45,SA,thick_like,,unmatched,,,
SDSSJ155438.74+115242.6,SDSSJ155438741152426,,238.661362,11.878429,4.68,0.99,0.2115384615384615,4.727272727272727,0.06,SC,thick_like,,unmatched,,,
SDSSJ155443.47+392454.1,SDSSJ155443473924541,,238.680878,39.415276,5.57,0.78,0.1400359066427289,7.141025641025641,0.06,SD,intermediate,,unmatched,,,
PGC91489,PGC91489,PGC_91489,238.681244,4.516968,8.63,2.28,0.2641946697566628,3.785087719298246,0.08,SD,thick_like,,unmatched,,,
PGC56364,PGC56364,PGC_56364,238.705811,18.917128,5.88,1.77,0.3010204081632653,3.3220338983050848,0.47,SB,thick_like,,unmatched,,,
SDSSJ155451.02+504141.8,SDSSJ155451025041418,,238.71257,50.694923,3.9,1.79,0.458974358974359,2.17877094972067,0.08,SC,thick_like,,unmatched,,,
PGC56371,PGC56371,PGC_56371,238.761032,10.93695,6.34,1.87,0.2949526813880126,3.390374331550802,0.09,SB,thick_like,,unmatched,,,
PGC56392,PGC56392,PGC_56392,238.879089,41.950474,6.88,3.7,0.5377906976744187,1.8594594594594596,0.43,SA,thick_like,,unmatched,,,
SDSSJ155531.62+192712.3,SDSSJ155531621927123,,238.88179,19.453424,4.63,1.42,0.3066954643628509,3.26056338028169,0.06,SC,thick_like,,unmatched,,,
PGC56405,PGC56405,PGC_56405,238.944016,8.675226,5.13,2.58,0.5029239766081871,1.988372093023256,0.31,SC,thick_like,,unmatched,,,
PGC1571559,PGC1571559,PGC_1571559,238.994843,18.825966,5.08,1.01,0.1988188976377952,5.02970297029703,0.07,SC,intermediate,,unmatched,,,
PGC2320738,PGC2320738,PGC_2320738,239.002579,48.581051,5.04,1.92,0.3809523809523809,2.625,0.12,SC,thick_like,,unmatched,,,
PGC1273031,PGC1273031,PGC_1273031,239.007019,4.769532,5.74,1.26,0.2195121951219512,4.555555555555555,0.19,SB,thick_like,,unmatched,,,
PGC2599330,PGC2599330,PGC_2599330,239.008392,60.212959,3.51,1.41,0.4017094017094017,2.48936170212766,0.1,SC,thick_like,,unmatched,,,
PGC1607856,PGC1607856,PGC_1607856,239.022659,19.855682,4.35,1.36,0.3126436781609196,3.198529411764705,0.07,SC,thick_like,,unmatched,,,
NED,NED,,239.095169,-0.117061,5.57,0.59,0.1059245960502692,9.440677966101696,0.04,SD,intermediate,,unmatched,,,
PGC1475590,PGC1475590,PGC_1475590,239.095535,15.113022,4.7,1.21,0.2574468085106383,3.884297520661157,0.08,SD,thick_like,,unmatched,,,
PGC1960149,PGC1960149,PGC_1960149,239.127029,31.705429,2.87,1.45,0.5052264808362369,1.9793103448275864,0.19,SC,thick_like,,unmatched,,,
PGC1783171,PGC1783171,PGC_1783171,239.149338,26.631964,5.14,2.24,0.4357976653696498,2.2946428571428568,0.43,SA,thick_like,,unmatched,,,
SDSSJ155653.88+090901.5,SDSSJ155653880909015,,239.224548,9.150427,3.41,0.87,0.2551319648093841,3.9195402298850577,0.06,SD,thick_like,,unmatched,,,
2MASXJ15570085+6243488,2MASXJ155700856243488,,239.253906,62.730118,5.75,1.47,0.2556521739130434,3.91156462585034,0.13,SB,thick_like,,unmatched,,,
PGC2419354,PGC2419354,PGC_2419354,239.287384,52.615955,4.16,1.65,0.3966346153846153,2.521212121212121,0.1,SC,thick_like,,unmatched,,,
PGC1162729,PGC1162729,PGC_1162729,239.389557,0.316143,5.28,2.08,0.3939393939393939,2.5384615384615383,0.09,SC,thick_like,,unmatched,,,
PGC1506953,PGC1506953,PGC_1506953,239.464005,16.362328,6.62,1.87,0.2824773413897281,3.5401069518716577,0.22,SC,thick_like,,unmatched,,,
PGC214440,PGC214440,PGC_214440,239.539459,12.045887,4.85,2.1,0.4329896907216495,2.3095238095238093,0.14,SC,thick_like,,unmatched,,,
SDSSJ155810.82+264453.5,SDSSJ155810822644535,,239.54509,26.748219,3.74,0.66,0.1764705882352941,5.666666666666667,0.06,SB,intermediate,,unmatched,,,
PGC1256303,PGC1256303,PGC_1256303,239.568207,3.656548,4.2,1.37,0.3261904761904762,3.065693430656934,0.14,SB,thick_like,,unmatched,,,
PGC91491,PGC91491,PGC_91491,239.577164,41.245152,7.8,1.44,0.1846153846153846,5.416666666666667,0.05,SD,intermediate,,unmatched,,,
PGC1882285,PGC1882285,PGC_1882285,239.588394,29.898188,4.07,1.19,0.2923832923832923,3.420168067226891,0.14,SB,thick_like,,unmatched,,,
PGC2158922,PGC2158922,PGC_2158922,239.631332,39.992477,5.2,1.3,0.25,4.0,0.32,SB,thick_like,,unmatched,,,
PGC1757843,PGC1757843,PGC_1757843,239.631699,25.981279,4.15,1.7,0.4096385542168674,2.4411764705882355,0.09,SC,thick_like,,unmatched,,,
NED,NED,,239.691849,44.384785,3.81,0.85,0.2230971128608923,4.482352941176471,0.05,SD,thick_like,,unmatched,,,
PGC56551,PGC56551,PGC_56551,239.703705,52.79269,5.43,2.03,0.3738489871086556,2.674876847290641,0.36,SB,thick_like,,unmatched,,,
PGC56568,PGC56568,PGC_56568,239.746262,48.530224,9.89,3.89,0.3933265925176946,2.5424164524421595,0.15,SC,thick_like,,unmatched,,,
PGC1817895,PGC1817895,PGC_1817895,239.76767,27.784178,3.57,1.75,0.4901960784313726,2.04,0.16,SB,thick_like,,unmatched,,,
PGC1821529,PGC1821529,PGC_1821529,239.90509,27.920284,4.83,1.2,0.2484472049689441,4.025,0.1,SC,thick_like,,unmatched,,,
NED,NED,,239.926117,25.382034,3.45,0.36,0.1043478260869565,9.583333333333334,0.05,SD,intermediate,,unmatched,,,
PGC1965871,PGC1965871,PGC_1965871,239.938431,31.815292,5.81,1.71,0.2943201376936317,3.39766081871345,0.31,SB,thick_like,,unmatched,,,
PGC1291684,PGC1291684,PGC_1291684,239.953217,5.93799,5.59,1.09,0.1949910554561717,5.128440366972477,0.23,SB,intermediate,,unmatched,,,
PGC1994219,PGC1994219,PGC_1994219,239.983704,32.381138,4.5,1.43,0.3177777777777777,3.146853146853147,0.07,SC,thick_like,,unmatched,,,
NED,NED,,239.987595,19.520248,6.53,0.95,0.1454823889739663,6.873684210526316,0.04,SD,intermediate,,unmatched,,,
PGC1684969,PGC1684969,PGC_1684969,239.999634,23.300226,5.28,0.98,0.1856060606060606,5.387755102040817,0.14,SB,intermediate,,unmatched,,,
PGC2068808,PGC2068808,PGC_2068808,240.010223,35.707455,5.02,1.47,0.2928286852589641,3.4149659863945576,0.08,SD,thick_like,,unmatched,,,
SDSSJ160005.46+033440.8,SDSSJ160005460334408,,240.022781,3.578058,6.09,1.13,0.1855500821018062,5.389380530973452,0.05,SD,intermediate,,unmatched,,,
PGC1825839,PGC1825839,PGC_1825839,240.025665,28.083508,4.12,1.74,0.4223300970873786,2.367816091954023,0.14,SC,thick_like,,unmatched,,,
PGC2504010,PGC2504010,PGC_2504010,240.036835,55.491371,5.75,0.98,0.1704347826086956,5.86734693877551,0.08,SD,intermediate,,unmatched,,,
PGC1577409,PGC1577409,PGC_1577409,240.069031,19.005327,4.04,1.68,0.4158415841584158,2.4047619047619047,0.1,SC,thick_like,,unmatched,,,
PGC91492,PGC91492,PGC_91492,240.074921,24.436176,4.62,1.73,0.3744588744588744,2.6705202312138727,0.28,SA,thick_like,,unmatched,,,
PGC1460919,PGC1460919,PGC_1460919,240.079224,14.546362,3.61,1.19,0.3296398891966759,3.033613445378151,0.08,SC,thick_like,,unmatched,,,
PGC1780121,PGC1780121,PGC_1780121,240.128784,26.545189,4.13,0.96,0.2324455205811138,4.302083333333333,0.06,SD,thick_like,,unmatched,,,
PGC2328269,PGC2328269,PGC_2328269,240.161102,48.895416,4.83,1.4,0.289855072463768,3.45,0.08,SC,thick_like,,unmatched,,,
SDSSJ160042.78+474815.6,SDSSJ160042784748156,,240.178116,47.804218,3.47,1.15,0.3314121037463976,3.0173913043478264,0.1,SC,thick_like,,unmatched,,,
PGC2183954,PGC2183954,PGC_2183954,240.180969,41.617756,3.29,1.91,0.5805471124620061,1.7225130890052356,0.1,SC,thick_like,,unmatched,,,
PGC1519713,PGC1519713,PGC_1519713,240.224533,16.897394,3.45,1.58,0.4579710144927536,2.1835443037974684,0.18,SC,thick_like,,unmatched,,,
PGC2290768,PGC2290768,PGC_2290768,240.255264,47.005463,4.02,1.59,0.3955223880597016,2.5283018867924523,0.17,SB,thick_like,,unmatched,,,
PGC91493,PGC91493,PGC_91493,240.297379,19.548325,6.5,1.53,0.2353846153846154,4.248366013071895,0.07,SC,thick_like,,unmatched,,,
SDSSJ160112.16+205848.7,SDSSJ160112162058487,,240.300674,20.980221,7.98,1.42,0.1779448621553884,5.619718309859156,0.04,SD,intermediate,,unmatched,,,
UGC10131,UGC10131,UGC_10131,240.309479,14.078778,8.98,1.84,0.2048997772828507,4.880434782608695,0.15,SB,thick_like,,unmatched,,,
SDSSJ160120.09+260121.4,SDSSJ160120092601214,,240.33371,26.022635,5.4,1.19,0.2203703703703703,4.537815126050421,0.07,SD,thick_like,,unmatched,,,
PGC2365069,PGC2365069,PGC_2365069,240.341354,50.172333,4.22,1.79,0.4241706161137441,2.3575418994413404,0.32,SB,thick_like,,unmatched,,,
PGC1520239,PGC1520239,PGC_1520239,240.363266,16.920139,5.8,2.26,0.3896551724137931,2.566371681415929,0.39,SB,thick_like,,unmatched,,,
