Name,preferred_name,catalog_name_normalized,RAJ2000,DEJ2000,Band,h,e_h,z0,e_z0,z0_over_h,h_over_z0,S0,e_S0,gradz0,mag,B/T,Type,RV,AName,NED,thickness_flag,biz_name,biz_name_norm,biz_catalog_token,RA_match_deg,DE_match_deg,biz_aname_norm,biz_aname_token,biz_ned_norm,biz_ned_token,matched,match_reason,matched_sparc_name,matched_sparc_index,matched_sep_deg
EON_336.326_39.490,UGC12031,UGC12031,336.325714,39.489712,r,13.53,0.07,3.15,0.38,0.2328159645232816,4.295238095238095,21.51,0.15,0.251,13.99,0.13,SB,4936.0,UGC12031,NED,thick_like,UGC12031,UGC12031,UGC12031,336.325714,39.489712,UGC12031,UGC12031,NED,,False,unmatched,,,
EON_336.434_39.402,PGC91739,PGC91739,336.434296,39.402195,r,12.55,0.2,2.42,0.28,0.1928286852589641,5.185950413223141,22.8,0.18,-0.294,15.61,0.05,IR,,PGC091739,NED,intermediate,PGC91739,PGC91739,PGC91739,336.434296,39.402195,PGC091739,PGC91739,NED,,False,unmatched,,,
EON_336.654_-9.749,PGC986931,PGC986931,336.654388,-9.749098,r,5.58,0.08,2.26,0.32,0.4050179211469533,2.4690265486725664,21.68,0.18,0.12,15.69,0.32,SA,24904.0,PGC986931,NED,thick_like,PGC986931,PGC986931,PGC986931,336.654388,-9.749098,PGC986931,PGC986931,NED,,False,unmatched,,,
EON_336.717_36.797,PGC3088472,PGC3088472,336.717072,36.796898,r,7.74,0.22,2.78,0.23,0.359173126614987,2.784172661870504,21.05,0.09,0.125,14.08,0.47,SA,6143.0,PGC3088472,NED,thick_like,PGC3088472,PGC3088472,PGC3088472,336.717072,36.796898,PGC3088472,PGC3088472,NED,,False,unmatched,,,
EON_336.852_6.914,PGC1310013,PGC1310013,336.852417,6.913803,r,6.27,0.16,1.26,0.23,0.200956937799043,4.976190476190475,22.98,0.26,-0.101,16.95,0.08,SB,,PGC1310013,NED,thick_like,PGC1310013,PGC1310013,PGC1310013,336.852417,6.913803,PGC1310013,PGC1310013,NED,,False,unmatched,,,
EON_336.853_14.442,SDSSJ222724.66+142630.8,,336.852753,14.441924,r,3.47,0.06,0.88,0.09,0.2536023054755043,3.9431818181818175,21.32,0.22,0.009,17.44,0.08,SC,7774.0,SDSSJ222724.66+142630.8,NED,thick_like,SDSSJ222724.66+142630.8,SDSSJ222724.66+142630.8,,336.852753,14.441924,SDSSJ222724.66+142630.8,,NED,,False,unmatched,,,
EON_336.919_-7.717,PGC91740,PGC91740,336.919403,-7.716839,r,8.91,0.06,1.81,0.15,0.2031425364758698,4.922651933701657,22.06,0.13,-0.118,15.7,0.06,SD,7234.0,PGC091740,NED,thick_like,PGC91740,PGC91740,PGC91740,336.919403,-7.716839,PGC091740,PGC91740,NED,,False,unmatched,,,
EON_337.071_14.059,PGC1448145,PGC1448145,337.071136,14.058667,r,6.0,0.14,1.31,0.17,0.2183333333333333,4.580152671755725,22.55,0.23,-0.173,17.14,0.09,SC,44796.0,PGC1448145,NED,thick_like,PGC1448145,PGC1448145,PGC1448145,337.071136,14.058667,PGC1448145,PGC1448145,NED,,False,unmatched,,,
EON_337.188_-8.728,PGC192399,PGC192399,337.187988,-8.72768,r,4.81,0.13,1.79,0.16,0.3721413721413721,2.6871508379888267,21.38,0.12,-0.027,16.15,0.1,SC,18104.0,PGC192399,NED,thick_like,PGC192399,PGC192399,PGC192399,337.187988,-8.72768,PGC192399,PGC192399,NED,,False,unmatched,,,
EON_337.220_-9.081,PGC192418,PGC192418,337.219849,-9.081272,r,5.35,0.18,2.25,0.26,0.4205607476635514,2.3777777777777778,20.97,0.14,0.117,14.93,0.36,SB,21148.0,PGC192418,NED,thick_like,PGC192418,PGC192418,PGC192418,337.219849,-9.081272,PGC192418,PGC192418,NED,,False,unmatched,,,
EON_337.228_-9.619,PGC192427,PGC192427,337.228088,-9.6193,r,5.62,0.07,2.2,0.16,0.3914590747330961,2.5545454545454542,20.99,0.14,0.056,15.38,0.12,SC,16795.0,PGC192427,NED,thick_like,PGC192427,PGC192427,PGC192427,337.228088,-9.6193,PGC192427,PGC192427,NED,,False,unmatched,,,
EON_337.314_29.386,PGC91741,PGC91741,337.314453,29.386356,r,8.43,0.39,2.15,0.13,0.2550415183867141,3.92093023255814,21.78,0.23,0.043,15.42,0.11,SB,,PGC091741,NED,thick_like,PGC91741,PGC91741,PGC91741,337.314453,29.386356,PGC091741,PGC91741,NED,,False,unmatched,,,
EON_337.385_7.726,UGC12054,UGC12054,337.385193,7.726024,r,10.53,0.12,3.82,0.25,0.3627730294396961,2.756544502617801,21.15,0.09,-0.018,14.09,0.11,SC,2073.0,UGC12054,NED,thick_like,UGC12054,UGC12054,UGC12054,337.385193,7.726024,UGC12054,UGC12054,NED,,False,unmatched,,,
EON_337.673_22.359,NED,,337.672974,22.359243,r,5.16,0.07,1.24,0.1,0.2403100775193798,4.161290322580645,22.07,0.15,0.038,16.78,0.06,SD,,,NED,thick_like,NED,NED,,337.672974,22.359243,,,NED,,False,unmatched,,,
EON_337.806_-0.640,PGC1138310,PGC1138310,337.806091,-0.63986,r,4.6,0.17,1.01,0.18,0.2195652173913043,4.554455445544554,22.2,0.19,0.399,16.74,0.08,SB,,PGC1138310,NED,thick_like,PGC1138310,PGC1138310,PGC1138310,337.806091,-0.63986,PGC1138310,PGC1138310,NED,,False,unmatched,,,
EON_337.905_-9.561,PGC989456,PGC989456,337.905457,-9.561072,r,3.53,0.09,1.65,0.17,0.4674220963172804,2.139393939393939,21.57,0.14,0.011,16.86,0.09,SC,18455.0,PGC989456,NED,thick_like,PGC989456,PGC989456,PGC989456,337.905457,-9.561072,PGC989456,PGC989456,NED,,False,unmatched,,,
EON_337.907_13.062,PGC1422014,PGC1422014,337.906586,13.061878,r,4.77,0.01,1.17,0.08,0.2452830188679245,4.076923076923077,20.88,0.23,-0.029,16.05,0.07,SD,11027.0,PGC1422014,NED,thick_like,PGC1422014,PGC1422014,PGC1422014,337.906586,13.061878,PGC1422014,PGC1422014,NED,,False,unmatched,,,
EON_338.031_21.332,NED,,338.031097,21.332157,r,5.77,0.06,1.2,0.1,0.2079722703639514,4.808333333333334,22.96,0.1,-0.002,17.36,0.06,SD,,,NED,thick_like,NED,NED,,338.031097,21.332157,,,NED,,False,unmatched,,,
EON_338.117_-9.465,PGC990701,PGC990701,338.116364,-9.465551,r,7.56,0.36,1.64,0.32,0.2169312169312169,4.609756097560975,23.0,0.2,-0.218,16.66,0.18,SB,17081.0,PGC990701,NED,thick_like,PGC990701,PGC990701,PGC990701,338.116364,-9.465551,PGC990701,PGC990701,NED,,False,unmatched,,,
EON_338.551_0.992,PGC1181255,PGC1181255,338.550995,0.992252,r,4.1,0.06,1.84,0.13,0.4487804878048781,2.2282608695652173,20.22,0.19,0.069,15.18,0.26,SB,17669.0,PGC1181255,NED,thick_like,PGC1181255,PGC1181255,PGC1181255,338.550995,0.992252,PGC1181255,PGC1181255,NED,,False,unmatched,,,
EON_338.668_12.369,SDSSJ223440.37+122207.6,,338.668274,12.368752,r,4.62,0.06,1.07,0.1,0.2316017316017316,4.317757009345795,21.93,0.24,-0.091,17.15,0.08,SD,26170.0,SDSSJ223440.37+122207.6,NED,thick_like,SDSSJ223440.37+122207.6,SDSSJ223440.37+122207.6,,338.668274,12.368752,SDSSJ223440.37+122207.6,,NED,,False,unmatched,,,
EON_338.795_0.846,PGC166824,PGC166824,338.794525,0.846241,r,4.99,0.61,1.12,0.17,0.2244488977955911,4.455357142857142,21.5,0.27,0.16,16.32,0.08,SB,17786.0,PGC166824,NED,thick_like,PGC166824,PGC166824,PGC166824,338.794525,0.846241,PGC166824,PGC166824,NED,,False,unmatched,,,
EON_338.883_-9.669,PGC193065,PGC193065,338.882507,-9.668966,r,7.34,0.04,2.21,0.11,0.3010899182561308,3.321266968325792,20.91,0.11,0.054,14.66,0.17,SB,10369.0,PGC193065,NED,thick_like,PGC193065,PGC193065,PGC193065,338.882507,-9.668966,PGC193065,PGC193065,NED,,False,unmatched,,,
EON_338.959_13.133,PGC1423653,PGC1423653,338.958771,13.133035,r,4.92,0.06,0.88,0.07,0.1788617886178861,5.590909090909091,22.15,0.11,-0.06,16.91,0.06,SD,19129.0,PGC1423653,NED,intermediate,PGC1423653,PGC1423653,PGC1423653,338.958771,13.133035,PGC1423653,PGC1423653,NED,,False,unmatched,,,
EON_338.984_34.661,PGC2052629,PGC2052629,338.983978,34.661297,r,4.82,0.58,1.51,0.15,0.3132780082987552,3.19205298013245,21.49,0.22,-0.022,16.38,0.07,SC,,PGC2052629,NED,thick_like,PGC2052629,PGC2052629,PGC2052629,338.983978,34.661297,PGC2052629,PGC2052629,NED,,False,unmatched,,,
EON_339.248_35.810,PGC2070328,PGC2070328,339.248322,35.810371,r,5.32,0.09,1.67,0.1,0.3139097744360902,3.1856287425149703,21.57,0.12,0.017,16.2,0.08,SC,,PGC2070328,NED,thick_like,PGC2070328,PGC2070328,PGC2070328,339.248322,35.810371,PGC2070328,PGC2070328,NED,,False,unmatched,,,
EON_339.292_0.565,PGC1169353,PGC1169353,339.292267,0.564996,r,5.55,0.09,1.06,0.09,0.190990990990991,5.235849056603773,22.04,0.19,-0.15,17.19,0.05,SD,14726.0,PGC1169353,NED,intermediate,PGC1169353,PGC1169353,PGC1169353,339.292267,0.564996,PGC1169353,PGC1169353,NED,,False,unmatched,,,
EON_339.310_11.952,UGC12112,UGC12112,339.306122,11.95067,r,12.36,0.19,2.5,0.3,0.2022653721682848,4.944,22.43,0.14,0.104,15.31,0.1,SB,15366.0,UGC12112,NED,thick_like,UGC12112,UGC12112,UGC12112,339.306122,11.95067,UGC12112,UGC12112,NED,,False,unmatched,,,
EON_339.373_34.750,PGC3088708,PGC3088708,339.372528,34.750347,r,6.81,0.14,3.4,0.63,0.4992657856093979,2.002941176470588,21.25,0.21,0.238,14.49,0.47,SA,,PGC3088708,NED,thick_like,PGC3088708,PGC3088708,PGC3088708,339.372528,34.750347,PGC3088708,PGC3088708,NED,,False,unmatched,,,
EON_339.395_-9.302,PGC992735,PGC992735,339.395477,-9.302496,r,3.79,0.27,1.28,0.18,0.337730870712401,2.9609375,22.02,0.25,-0.067,17.26,0.07,SC,13627.0,PGC992735,NED,thick_like,PGC992735,PGC992735,PGC992735,339.395477,-9.302496,PGC992735,PGC992735,NED,,False,unmatched,,,
EON_339.471_25.192,UGC12123,UGC12123,339.471313,25.191521,r,8.85,0.09,2.38,0.25,0.2689265536723164,3.7184873949579833,21.51,0.15,0.126,15.03,0.07,SD,4080.0,UGC12123,NED,thick_like,UGC12123,UGC12123,UGC12123,339.471313,25.191521,UGC12123,UGC12123,NED,,False,unmatched,,,
EON_339.495_22.554,PGC1672109,PGC1672109,339.494843,22.554461,r,3.67,0.06,1.5,0.12,0.4087193460490463,2.4466666666666668,20.57,0.15,0.09,16.3,0.13,SC,,PGC1672109,NED,thick_like,PGC1672109,PGC1672109,PGC1672109,339.494843,22.554461,PGC1672109,PGC1672109,NED,,False,unmatched,,,
EON_339.605_35.366,PGC69378,PGC69378,339.604706,35.366032,r,6.75,0.22,3.99,0.74,0.5911111111111111,1.6917293233082706,19.8,0.23,0.309,13.33,0.36,SA,7846.0,PGC069378,NED,thick_like,PGC69378,PGC69378,PGC69378,339.604706,35.366032,PGC069378,PGC69378,NED,,False,unmatched,,,
EON_339.784_14.696,2MASXJ22390826+1441464,,339.784485,14.696002,r,4.0,0.4,1.08,0.09,0.27,3.7037037037037033,21.52,0.2,0.026,17.27,0.09,SC,25310.0,2MASXJ22390826+1441464,NED,thick_like,2MASXJ22390826+1441464,2MASXJ22390826+1441464,,339.784485,14.696002,2MASXJ22390826+1441464,,NED,,False,unmatched,,,
EON_339.818_-7.985,PGC1010012,PGC1010012,339.817657,-7.984755,r,4.04,0.07,1.03,0.09,0.2549504950495049,3.9223300970873782,22.27,0.17,-0.027,17.43,0.07,SB,16140.0,PGC1010012,NED,thick_like,PGC1010012,PGC1010012,PGC1010012,339.817657,-7.984755,PGC1010012,PGC1010012,NED,,False,unmatched,,,
EON_339.883_34.507,NED,,339.883362,34.506905,r,7.5,0.06,1.58,0.17,0.2106666666666666,4.746835443037974,23.15,0.14,0.0,17.07,0.07,SC,,,NED,thick_like,NED,NED,,339.883362,34.506905,,,NED,,False,unmatched,,,
EON_339.883_8.613,UGC12133,UGC12133,339.883575,8.612636,r,14.06,0.25,3.9,0.49,0.2773826458036984,3.605128205128205,22.17,0.15,0.035,14.17,0.18,SB,7422.0,UGC12133,NED,thick_like,UGC12133,UGC12133,UGC12133,339.883575,8.612636,UGC12133,UGC12133,NED,,False,unmatched,,,
EON_339.889_33.785,NED,,339.888702,33.78537,r,4.21,0.56,0.74,0.12,0.175771971496437,5.6891891891891895,21.94,0.31,-0.149,17.96,0.05,SD,,,NED,intermediate,NED,NED,,339.888702,33.78537,,,NED,,False,unmatched,,,
EON_339.907_33.580,PGC91747,PGC91747,339.906525,33.579838,r,9.55,0.25,2.35,0.25,0.2460732984293193,4.0638297872340425,22.47,0.12,0.119,15.92,0.05,SD,6570.0,PGC091747,NED,thick_like,PGC91747,PGC91747,PGC91747,339.906525,33.579838,PGC091747,PGC91747,NED,,False,unmatched,,,
EON_339.916_12.521,SDSSJ223939.90+123114.5,,339.91626,12.520716,r,5.59,0.18,1.12,0.13,0.2003577817531306,4.991071428571428,22.18,0.19,-0.069,17.17,0.07,SD,21889.0,SDSSJ223939.90+123114.5,NED,thick_like,SDSSJ223939.90+123114.5,SDSSJ223939.90+123114.5,,339.91626,12.520716,SDSSJ223939.90+123114.5,,NED,,False,unmatched,,,
EON_339.984_11.028,NGC07347,NGC07347,339.984283,11.027592,r,12.83,0.37,5.16,0.35,0.402182385035074,2.486434108527132,20.66,0.18,-0.019,13.3,0.1,SC,2239.0,NGC7347,NED,thick_like,NGC07347,NGC07347,NGC7347,339.984283,11.027592,NGC7347,NGC7347,NED,,False,unmatched,,,
EON_340.138_-0.298,PGC1146855,PGC1146855,340.138458,-0.298016,r,5.63,0.22,1.15,0.08,0.2042628774422735,4.895652173913044,21.72,0.22,-0.018,16.42,0.17,SB,16914.0,PGC1146855,NED,thick_like,PGC1146855,PGC1146855,PGC1146855,340.138458,-0.298016,PGC1146855,PGC1146855,NED,,False,unmatched,,,
EON_340.174_7.337,PGC1319383,PGC1319383,340.173615,7.336559,r,5.74,0.66,1.79,0.23,0.3118466898954704,3.206703910614525,22.21,0.21,-0.102,16.72,0.11,SC,,PGC1319383,NED,thick_like,PGC1319383,PGC1319383,PGC1319383,340.173615,7.336559,PGC1319383,PGC1319383,NED,,False,unmatched,,,
EON_340.240_-1.252,PGC1123197,PGC1123197,340.239929,-1.252425,r,6.8,0.22,2.84,0.41,0.4176470588235294,2.3943661971830985,20.73,0.22,0.174,14.49,0.31,SB,4748.0,PGC1123197,NED,thick_like,PGC1123197,PGC1123197,PGC1123197,340.239929,-1.252425,PGC1123197,PGC1123197,NED,,False,unmatched,,,
EON_340.487_-0.621,PGC1138807,PGC1138807,340.486755,-0.621053,r,4.1,0.03,1.84,0.15,0.4487804878048781,2.2282608695652173,20.8,0.13,0.083,16.06,0.14,SC,,PGC1138807,NED,thick_like,PGC1138807,PGC1138807,PGC1138807,340.486755,-0.621053,PGC1138807,PGC1138807,NED,,False,unmatched,,,
EON_340.768_-3.787,PGC69571,PGC69571,340.768463,-3.787393,r,20.42,0.26,2.67,0.27,0.1307541625857002,7.647940074906367,23.32,0.11,-0.066,15.19,0.04,SD,7746.0,PGC069571,NED,intermediate,PGC69571,PGC69571,PGC69571,340.768463,-3.787393,PGC069571,PGC69571,NED,,False,unmatched,,,
EON_340.812_8.433,PGC91749,PGC91749,340.811554,8.432858,r,9.42,0.5,1.86,0.17,0.197452229299363,5.064516129032258,22.15,0.26,0.004,15.98,0.05,SD,9809.0,PGC091749,NED,intermediate,PGC91749,PGC91749,PGC91749,340.811554,8.432858,PGC091749,PGC91749,NED,,False,unmatched,,,
EON_341.095_-0.114,PGC214863,PGC214863,341.095459,-0.114349,r,3.51,0.02,1.19,0.09,0.339031339031339,2.949579831932773,21.06,0.21,0.06,16.36,0.26,SB,15442.0,PGC214863,NED,thick_like,PGC214863,PGC214863,PGC214863,341.095459,-0.114349,PGC214863,PGC214863,NED,,False,unmatched,,,
EON_341.109_-5.724,PGC91751,PGC91751,341.104645,-5.725445,r,6.17,0.17,2.9,0.34,0.4700162074554295,2.127586206896552,21.78,0.12,0.157,15.81,0.12,SC,21667.0,PGC091751,NED,thick_like,PGC91751,PGC91751,PGC91751,341.104645,-5.725445,PGC091751,PGC91751,NED,,False,unmatched,,,
EON_341.134_7.525,PGC1324022,PGC1324022,341.133942,7.525336,r,3.95,0.08,1.52,0.17,0.3848101265822785,2.598684210526316,21.4,0.17,0.075,16.5,0.2,SC,,PGC1324022,NED,thick_like,PGC1324022,PGC1324022,PGC1324022,341.133942,7.525336,PGC1324022,PGC1324022,NED,,False,unmatched,,,
EON_341.143_0.294,PGC1162122,PGC1162122,341.143463,0.293644,r,3.78,0.2,1.27,0.1,0.335978835978836,2.976377952755905,21.19,0.22,0.044,16.82,0.09,SC,15128.0,PGC1162122,NED,thick_like,PGC1162122,PGC1162122,PGC1162122,341.143463,0.293644,PGC1162122,PGC1162122,NED,,False,unmatched,,,
EON_341.160_-4.960,PGC91752,PGC91752,341.158508,-4.95992,r,10.73,1.23,2.22,0.22,0.2068965517241379,4.833333333333333,22.49,0.26,-0.172,15.53,0.06,SD,6927.0,PGC091752,NED,thick_like,PGC91752,PGC91752,PGC91752,341.158508,-4.95992,PGC091752,PGC91752,NED,,False,unmatched,,,
EON_341.175_-9.251,PGC993365,PGC993365,341.174835,-9.251163,r,3.91,0.2,2.03,0.17,0.5191815856777493,1.9261083743842369,20.79,0.15,0.043,15.9,0.22,SB,22486.0,PGC993365,NED,thick_like,PGC993365,PGC993365,PGC993365,341.174835,-9.251163,PGC993365,PGC993365,NED,,False,unmatched,,,
EON_341.428_12.662,PGC1413781,PGC1413781,341.427612,12.661882,r,4.79,0.06,2.41,0.4,0.5031315240083507,1.9875518672199168,20.83,0.22,0.305,15.35,0.25,SC,,PGC1413781,NED,thick_like,PGC1413781,PGC1413781,PGC1413781,341.427612,12.661882,PGC1413781,PGC1413781,NED,,False,unmatched,,,
EON_341.814_-7.956,PGC1010402,PGC1010402,341.814423,-7.956491,r,7.3,0.04,1.42,0.12,0.1945205479452054,5.140845070422535,21.84,0.23,0.076,15.93,0.16,SB,22554.0,PGC1010402,NED,intermediate,PGC1010402,PGC1010402,PGC1010402,341.814423,-7.956491,PGC1010402,PGC1010402,NED,,False,unmatched,,,
EON_341.857_-8.622,PGC1001338,PGC1001338,341.857025,-8.621651,r,4.07,0.04,1.01,0.1,0.2481572481572481,4.02970297029703,21.58,0.2,0.042,16.95,0.07,SD,,PGC1001338,NED,thick_like,PGC1001338,PGC1001338,PGC1001338,341.857025,-8.621651,PGC1001338,PGC1001338,NED,,False,unmatched,,,
EON_341.857_-1.255,2MASXJ22472567-0115214,,341.857056,-1.255419,r,10.12,0.55,0.76,0.12,0.075098814229249,13.315789473684209,23.27,0.24,-0.311,17.38,0.04,SD,,2MASXJ22472567-0115214,NED,thin_like,2MASXJ22472567-0115214,2MASXJ22472567-0115214,,341.857056,-1.255419,2MASXJ22472567-0115214,,NED,,False,unmatched,,,
EON_341.966_-8.734,PGC999879,PGC999879,341.965729,-8.734256,r,4.41,0.35,1.18,0.1,0.2675736961451247,3.7372881355932206,21.49,0.3,-0.052,16.87,0.1,SB,18675.0,PGC999879,NED,thick_like,PGC999879,PGC999879,PGC999879,341.965729,-8.734256,PGC999879,PGC999879,NED,,False,unmatched,,,
EON_342.000_12.068,PGC91754,PGC91754,342.000397,12.067614,r,8.12,0.27,2.01,0.15,0.2475369458128078,4.039800995024875,22.69,0.23,0.051,15.94,0.09,SB,23676.0,PGC091754,NED,thick_like,PGC91754,PGC91754,PGC91754,342.000397,12.067614,PGC091754,PGC91754,NED,,False,unmatched,,,
EON_342.009_1.193,PGC91753,PGC91753,342.009094,1.192963,r,5.49,0.25,1.14,0.17,0.2076502732240437,4.815789473684212,22.93,0.28,-0.221,17.35,0.06,SB,,PGC091753,NED,thick_like,PGC91753,PGC91753,PGC91753,342.009094,1.192963,PGC091753,PGC91753,NED,,False,unmatched,,,
EON_342.032_28.295,UGC12190,UGC12190,342.026917,28.292683,r,17.35,0.09,3.43,0.19,0.1976945244956772,5.058309037900875,22.21,0.09,0.014,13.75,0.2,SC,7263.0,UGC12190,NED,intermediate,UGC12190,UGC12190,UGC12190,342.026917,28.292683,UGC12190,UGC12190,NED,,False,unmatched,,,
EON_342.243_5.761,NED,,342.242981,5.761426,r,5.09,0.37,0.87,0.1,0.1709233791748526,5.850574712643678,22.06,0.39,0.11,17.3,0.05,SB,,,NED,intermediate,NED,NED,,342.242981,5.761426,,,NED,,False,unmatched,,,
EON_342.462_6.057,PGC1293803,PGC1293803,342.461914,6.057236,r,4.74,0.07,0.76,0.05,0.160337552742616,6.236842105263158,21.78,0.15,0.055,17.07,0.08,SB,,PGC1293803,NED,intermediate,PGC1293803,PGC1293803,PGC1293803,342.461914,6.057236,PGC1293803,PGC1293803,NED,,False,unmatched,,,
EON_342.868_-9.762,PGC986750,PGC986750,342.867859,-9.762478,r,3.69,0.04,1.51,0.13,0.4092140921409214,2.443708609271523,20.74,0.19,0.039,16.09,0.11,SC,19204.0,PGC986750,NED,thick_like,PGC986750,PGC986750,PGC986750,342.867859,-9.762478,PGC986750,PGC986750,NED,,False,unmatched,,,
EON_343.094_1.093,NGC07396,NGC07396,343.094269,1.092583,r,18.8,0.44,22.54,6.16,1.198936170212766,0.8340727595385982,20.36,0.28,0.313,11.63,0.44,SB,4925.0,NGC7396,NED,thick_like,NGC07396,NGC07396,NGC7396,343.094269,1.092583,NGC7396,NGC7396,NED,,False,unmatched,,,
EON_343.165_-0.567,PGC1140203,PGC1140203,343.165344,-0.566687,r,3.66,0.8,0.83,0.12,0.2267759562841529,4.409638554216868,21.07,0.34,-0.145,17.43,0.06,SD,25009.0,PGC1140203,NED,thick_like,PGC1140203,PGC1140203,PGC1140203,343.165344,-0.566687,PGC1140203,PGC1140203,NED,,False,unmatched,,,
EON_343.188_33.398,PGC91761,PGC91761,343.187958,33.397793,r,7.93,0.16,1.88,0.08,0.2370744010088272,4.218085106382979,21.28,0.09,-0.055,15.18,0.08,SD,6705.0,PGC091761,NED,thick_like,PGC91761,PGC91761,PGC91761,343.187958,33.397793,PGC091761,PGC91761,NED,,False,unmatched,,,
EON_343.369_33.651,PGC91763,PGC91763,343.364929,33.651825,r,9.37,0.13,1.94,0.2,0.2070437566702241,4.829896907216495,21.8,0.15,0.215,15.32,0.1,SD,,PGC091763,NED,thick_like,PGC91763,PGC91763,PGC91763,343.364929,33.651825,PGC091763,PGC91763,NED,,False,unmatched,,,
EON_343.448_-9.309,PGC992651,PGC992651,343.447968,-9.309247,r,4.12,0.08,1.73,0.2,0.4199029126213592,2.3815028901734103,21.34,0.23,0.047,16.05,0.35,SA,14340.0,PGC992651,NED,thick_like,PGC992651,PGC992651,PGC992651,343.447968,-9.309247,PGC992651,PGC992651,NED,,False,unmatched,,,
EON_343.456_-9.279,PGC993027,PGC993027,343.456421,-9.278735,r,4.32,0.2,1.17,0.15,0.2708333333333333,3.692307692307693,21.55,0.3,-0.096,17.06,0.07,SC,14422.0,PGC993027,NED,thick_like,PGC993027,PGC993027,PGC993027,343.456421,-9.278735,PGC993027,PGC993027,NED,,False,unmatched,,,
EON_343.491_-8.187,PGC1007026,PGC1007026,343.490936,-8.187051,r,8.15,1.36,1.39,0.15,0.1705521472392638,5.8633093525179865,22.71,0.3,-0.018,16.99,0.07,SC,28763.0,PGC1007026,NED,intermediate,PGC1007026,PGC1007026,PGC1007026,343.490936,-8.187051,PGC1007026,PGC1007026,NED,,False,unmatched,,,
EON_343.611_-10.145,PGC981830,PGC981830,343.61142,-10.144777,r,7.57,0.24,2.33,0.28,0.3077939233817701,3.2489270386266096,22.07,0.18,0.06,15.94,0.11,SC,9654.0,PGC981830,NED,thick_like,PGC981830,PGC981830,PGC981830,343.61142,-10.144777,PGC981830,PGC981830,NED,,False,unmatched,,,
EON_343.834_28.346,UGC12249,UGC12249,343.833771,28.346497,r,10.62,1.03,1.87,0.13,0.1760828625235405,5.679144385026738,22.16,0.23,-0.03,15.52,0.06,SD,7549.0,UGC12249,NED,intermediate,UGC12249,UGC12249,UGC12249,343.833771,28.346497,UGC12249,UGC12249,NED,,False,unmatched,,,
EON_343.864_1.147,PGC1185937,PGC1185937,343.864166,1.145894,r,5.83,0.16,1.76,0.2,0.3018867924528302,3.3125,21.91,0.18,-0.121,16.34,0.1,SC,19379.0,PGC1185937,NED,thick_like,PGC1185937,PGC1185937,PGC1185937,343.864166,1.145894,PGC1185937,PGC1185937,NED,,False,unmatched,,,
EON_344.008_12.767,UGC12253,UGC12253,344.007599,12.766572,r,14.24,0.37,3.3,0.27,0.2317415730337078,4.315151515151515,22.4,0.15,-0.005,14.42,0.32,SA,7775.0,UGC12253,NED,thick_like,UGC12253,UGC12253,UGC12253,344.007599,12.766572,UGC12253,UGC12253,NED,,False,unmatched,,,
EON_344.174_0.162,PGC194508,PGC194508,344.173798,0.161688,r,5.13,0.78,2.57,0.32,0.5009746588693957,1.9961089494163424,21.29,0.27,0.254,15.18,0.55,SA,20252.0,PGC194508,NED,thick_like,PGC194508,PGC194508,PGC194508,344.173798,0.161688,PGC194508,PGC194508,NED,,False,unmatched,,,
EON_344.182_1.859,PGC91764,PGC91764,344.182922,1.858188,r,11.88,0.28,2.0,0.19,0.1683501683501683,5.94,22.91,0.12,0.084,15.76,0.18,SB,,PGC091764,NED,intermediate,PGC91764,PGC91764,PGC91764,344.182922,1.858188,PGC091764,PGC91764,NED,,False,unmatched,,,
EON_344.245_-9.534,PGC989821,PGC989821,344.245392,-9.534147,r,4.11,0.46,0.76,0.12,0.1849148418491484,5.407894736842105,21.78,0.32,0.082,17.43,0.06,SD,23964.0,PGC989821,NED,intermediate,PGC989821,PGC989821,PGC989821,344.245392,-9.534147,PGC989821,PGC989821,NED,,False,unmatched,,,
EON_344.338_1.197,PGC1187467,PGC1187467,344.33844,1.19698,r,4.79,0.4,1.62,0.17,0.3382045929018789,2.95679012345679,21.49,0.2,-0.051,16.44,0.1,SC,,PGC1187467,NED,thick_like,PGC1187467,PGC1187467,PGC1187467,344.33844,1.19698,PGC1187467,PGC1187467,NED,,False,unmatched,,,
EON_344.364_1.044,NED,,344.36438,1.044202,r,8.0,1.03,0.82,0.11,0.1025,9.75609756097561,22.98,0.31,-0.368,17.85,0.05,SD,,,NED,intermediate,NED,NED,,344.36438,1.044202,,,NED,,False,unmatched,,,
EON_344.413_12.916,UGC12264,UGC12264,344.412933,12.915834,r,11.93,0.6,1.77,0.15,0.1483654652137468,6.740112994350282,22.73,0.18,-0.106,15.81,0.05,SD,7974.0,UGC12264,NED,intermediate,UGC12264,UGC12264,UGC12264,344.412933,12.915834,UGC12264,UGC12264,NED,,False,unmatched,,,
EON_344.420_-9.649,PGC194576,PGC194576,344.420197,-9.648737,r,3.37,0.13,1.46,0.15,0.4332344213649851,2.308219178082192,20.51,0.27,0.086,16.16,0.14,SC,17029.0,PGC194576,NED,thick_like,PGC194576,PGC194576,PGC194576,344.420197,-9.648737,PGC194576,PGC194576,NED,,False,unmatched,,,
